#! FIELDS d projection
#! SET min_d 0.207477
#! SET max_d 1.61485
#! SET nbins_d  400
#! SET periodic_d false
    0.637801576   15.928616208
    0.641328827   15.927815428
    0.644856078   15.886632706
    0.648383328   15.796040436
    0.651910579   15.701535218
    0.655437830   15.641511425
    0.658965080   15.612035419
    0.662492331   15.579489964
    0.666019581   15.514281427
    0.669546832   15.393921079
    0.673074083   15.212786094
    0.676601333   15.010259619
    0.680128584   14.832413782
    0.683655835   14.706269308
    0.687183085   14.634063708
    0.690710336   14.604875895
    0.694237586   14.588999032
    0.697764837   14.557872237
    0.701292088   14.494534252
    0.704819338   14.420688619
    0.708346589   14.381261318
    0.711873840   14.376729958
    0.715401090   14.382558521
    0.718928341   14.365778309
    0.722455591   14.329070344
    0.725982842   14.288663365
    0.729510093   14.280766123
    0.733037343   14.320667725
    0.736564594   14.384657501
    0.740091845   14.411012709
    0.743619095   14.369732954
    0.747146346   14.287895856
    0.750673596   14.237120391
    0.754200847   14.260274421
    0.757728098   14.319353288
    0.761255348   14.335361521
    0.764782599   14.278365079
    0.768309850   14.202494510
    0.771837100   14.208407232
    0.775364351   14.340704994
    0.778891602   14.541300516
    0.782418852   14.683209583
    0.785946103   14.701487618
    0.789473353   14.617178936
    0.793000604   14.537457490
    0.796527855   14.568933482
    0.800055105   14.752020422
    0.803582356   15.015347340
    0.807109607   15.240348966
    0.810636857   15.338953640
    0.814164108   15.316808236
    0.817691358   15.266962553
    0.821218609   15.280896027
    0.824745860   15.377348816
    0.828273110   15.511039886
    0.831800361   15.609454176
    0.835327612   15.622664429
    0.838854862   15.575485074
    0.842382113   15.546956044
    0.845909363   15.599659263
    0.849436614   15.718622906
    0.852963865   15.848065011
    0.856491115   15.933186535
    0.860018366   15.945564131
    0.863545617   15.881699702
    0.867072867   15.766231127
    0.870600118   15.666005038
    0.874127368   15.634147432
    0.877654619   15.680010061
    0.881181870   15.762104181
    0.884709120   15.816616188
    0.888236371   15.790820177
    0.891763622   15.692014481
    0.895290872   15.584223519
    0.898818123   15.547401113
    0.902345373   15.596801533
    0.905872624   15.677218736
    0.909399875   15.721251062
    0.912927125   15.690329138
    0.916454376   15.600314051
    0.919981627   15.521272593
    0.923508877   15.511254214
    0.927036128   15.569061817
    0.930563378   15.641982124
    0.934090629   15.683504398
    0.937617880   15.693421833
    0.941145130   15.690743021
    0.944672381   15.690568719
    0.948199632   15.701642874
    0.951726882   15.720234043
    0.955254133   15.717518213
    0.958781383   15.682400171
    0.962308634   15.627076170
    0.965835885   15.587428485
    0.969363135   15.573158396
    0.972890386   15.574134444
    0.976417637   15.570996056
    0.979944887   15.577607342
    0.983472138   15.608901187
    0.986999388   15.665895000
    0.990526639   15.727315123
    0.994053890   15.778026953
    0.997581140   15.822414249
    1.001108391   15.857724212
    1.004635642   15.889025215
    1.008162892   15.911377517
    1.011690143   15.917048917
    1.015217393   15.905950910
    1.018744644   15.901347247
    1.022271895   15.936528799
    1.025799145   16.027707028
    1.029326396   16.166040911
    1.032853647   16.301647624
    1.036380897   16.366768371
    1.039908148   16.328974002
    1.043435398   16.196121356
    1.046962649   16.021370593
    1.050489900   15.901481873
    1.054017150   15.896340347
    1.057544401   15.990611373
    1.061071652   16.095750761
    1.064598902   16.119435528
    1.068126153   16.044906959
    1.071653404   15.951446374
    1.075180654   15.928863379
    1.078707905   15.998366508
    1.082235155   16.096323047
    1.085762406   16.141547337
    1.089289657   16.108986177
    1.092816907   16.044483904
    1.096344158   16.029504932
    1.099871409   16.086224393
    1.103398659   16.153486838
    1.106925910   16.160162150
    1.110453160   16.092391955
    1.113980411   15.975022639
    1.117507662   15.860127999
    1.121034912   15.780565272
    1.124562163   15.724857658
    1.128089414   15.691883516
    1.131616664   15.704549990
    1.135143915   15.770012381
    1.138671165   15.854832500
    1.142198416   15.907893811
    1.145725667   15.889514591
    1.149252917   15.816036481
    1.152780168   15.756006069
    1.156307419   15.756124426
    1.159834669   15.803232141
    1.163361920   15.853174996
    1.166889170   15.857062081
    1.170416421   15.811276932
    1.173943672   15.748879047
    1.177470922   15.724726131
    1.180998173   15.757140023
    1.184525424   15.814110005
    1.188052674   15.855884507
    1.191579925   15.854659001
    1.195107175   15.821249923
    1.198634426   15.771978941
    1.202161677   15.705968976
    1.205688927   15.617957108
    1.209216178   15.532574615
    1.212743429   15.485145770
    1.216270679   15.516435015
    1.219797930   15.622355180
    1.223325180   15.734854752
    1.226852431   15.765055440
    1.230379682   15.690887196
    1.233906932   15.554628345
    1.237434183   15.447452049
    1.240961434   15.430177773
    1.244488684   15.485051455
    1.248015935   15.546595337
    1.251543185   15.577832975
    1.255070436   15.593070072
    1.258597687   15.617848762
    1.262124937   15.689555918
    1.265652188   15.789873984
    1.269179439   15.853910567
    1.272706689   15.827642632
    1.276233940   15.734846257
    1.279761190   15.653733230
    1.283288441   15.646060647
    1.286815692   15.731996996
    1.290342942   15.860507198
    1.293870193   15.923131490
    1.297397444   15.876369866
    1.300924694   15.780509576
    1.304451945   15.722507131
    1.307979195   15.734415459
    1.311506446   15.778512630
    1.315033697   15.790955872
    1.318560947   15.743092117
    1.322088198   15.676511714
    1.325615449   15.660464842
    1.329142699   15.721573961
    1.332669950   15.824300721
    1.336197201   15.901914410
    1.339724451   15.926997203
    1.343251702   15.922901470
    1.346778952   15.925794672
    1.350306203   15.934065298
    1.353833454   15.914900224
    1.357360704   15.847271580
    1.360887955   15.748416071
    1.364415206   15.677719398
    1.367942456   15.678141716
    1.371469707   15.733125231
    1.374996957   15.771872656
    1.378524208   15.747479318
    1.382051459   15.686430919
    1.385578709   15.675391867
    1.389105960   15.763937498
    1.392633211   15.897834338
    1.396160461   15.983969725
    1.399687712   15.946069587
    1.403214962   15.824208852
    1.406742213   15.720616398
    1.410269464   15.707607756
    1.413796714   15.776060612
    1.417323965   15.839601491
    1.420851216   15.820317811
    1.424378466   15.709096191
    1.427905717   15.579629852
    1.431432967   15.497118602
    1.434960218   15.475901031
    1.438487469   15.489633778
    1.442014719   15.515998966
    1.445541970   15.562296470
    1.449069221   15.618204167
    1.452596471   15.672744385
    1.456123722   15.714313317
    1.459650972   15.729280911
    1.463178223   15.705272290
    1.466705474   15.652822196
    1.470232724   15.592341461
    1.473759975   15.545761281
    1.477287226   15.525843093
    1.480814476   15.540110710
    1.484341727   15.580573763
    1.487868977   15.608615136
    1.491396228   15.590204833
    1.494923479   15.523203971
    1.498450729   15.467421728
    1.501977980   15.515649249
    1.505505231   15.757798484
    1.509032481   16.260999749
    1.512559732   17.062393810
    1.516086982   18.156049616
    1.519614233   19.520672850
    1.523141484   21.108296047
    1.526668734   22.865493055
    1.530195985   24.779147089
    1.533723236   26.911198381
    1.537250486   29.360462189
    1.540777737   32.165417581
    1.544304987   35.289459792
    1.547832238   38.642453414
    1.551359489   42.167906523
    1.554886739   45.889077051
    1.558413990   49.882864273
    1.561941241   54.198746789
    1.565468491   58.777660991
    1.568995742   63.418423148
    1.572522992   67.800765890
    1.576050243   71.520527335
    1.579577494   74.202444340
    1.583104744   75.771895558
    1.586631995   76.552428453
    1.590159246   76.916916305
    1.593686496   77.085147880
    1.597213747   77.162667824
    1.600740997   77.196825209
    1.604268248   77.211058624
    1.607795499   77.216575285
    1.611322749   77.218437699
    1.614850000   77.218780085
